net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price
-15682746476073.553,17884962976940.438,1,166095.5292127171,1000,625,500,16838667831891.646,5938712076177.707,3600,10000000000000,10539,0.7068380363735768,165,10.1395301694863,165,10.141226580773596,165,65.76507326812182,65.76507326812182,0,-7135885651326.689,27293067.51604216,65.05823523174824,0,976554355.5031632,22690042.140214916,999244397.6433781,5.043915401570182e-05,998784095.1057954,217.08426872702094,4603025.3758272445,3.7169262554312876,3.7169262554308458
-15682746476073.553,17884962976940.438,1,166095.5292127171,1000,625,500,16838667831891.646,5938712076177.707,3600,10000000000000,10539,0.7064454031158185,166,10.135962551772003,166,10.137658020739481,166,66.47151867123765,66.47151867123765,0,-7135885651326.689,27293067.51604216,65.76507326812182,0,976554355.5031632,22690042.140214916,999244397.6433781,5.0411136155398936e-05,998784095.1057954,217.08426872702094,4603025.3758272445,3.7169262554312876,3.7169262554308458
-15682746476073.553,17884962976940.438,1,166095.5292127171,1000,625,500,16838667831891.646,5938712076177.707,3600,10000000000000,10539,0.7060529879584129,167,10.132396915792267,167,10.134091442963367,167,67.17757165919606,67.17757165919606,0,-7135885651326.689,27293067.51604216,66.47151867123765,0,976554355.5031632,22690042.140214916,999244397.6433781,5.038313385848791e-05,998784095.1057954,217.08426872702094,4603025.3758272445,3.7169262554312876,3.7169262554308458
-15682746476073.553,17884962976940.438,1,168601.9015367475,1000,625,500,16190318160600.01,6176530875307.643,3600,10000000000000,10539,0.6705255189901985,168,10.129001933180888,168,10.130611194426464,168,67.84809717818626,67.84809717818626,0,-6487535980035.053,29772850.995935295,67.17757165919606,0,973821428.4185431,25420462.85251109,999241891.2710541,4.350058429980621e-05,998806652.4567118,229.5847379284764,4352388.1434242055,4.020579351756414,4.020579351755917
-15682746476073.553,17884962976940.438,1,168601.9015367475,1000,625,500,16190318160600.01,6176530875307.643,3600,10000000000000,10539,0.6701530565493089,169,10.125608836409002,169,10.12721720374472,169,68.51825023473558,68.51825023473558,0,-6487535980035.053,29772850.995935295,67.84809717818626,0,973821428.4185431,25420462.85251109,999241891.2710541,4.347642066494115e-05,998806652.4567118,229.5847379284764,4352388.1434242055,4.020579351756414,4.020579351755917
-15682746476073.553,17884962976940.438,1,168601.9015367475,1000,625,500,16190318160600.01,6176530875307.643,3600,10000000000000,10539,0.6697808010029208,170,10.122217624429066,170,10.123825098351473,170,69.18803103573849,69.18803103573849,0,-6487535980035.053,29772850.995935295,68.51825023473558,0,973821428.4185431,25420462.85251109,999241891.2710541,4.3452270452431084e-05,998806652.4567118,229.5847379284764,4352388.1434242055,4.020579351756414,4.020579351755917
-15682746476073.553,17884962976940.438,1,168601.9015367475,1000,625,500,16190318160600.01,6176530875307.643,3600,10000000000000,10539,0.6694087522370514,171,10.118828296194117,171,10.120434877199486,171,69.85743978797554,69.85743978797554,0,-6487535980035.053,29772850.995935295,69.18803103573849,0,973821428.4185431,25420462.85251109,999241891.2710541,4.34281336548821e-05,998806652.4567118,229.5847379284764,4352388.1434242055,4.020579351756414,4.020579351755917
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6545340256266149,172,10.115510474174702,172,10.117081355836206,172,70.51197381360215,70.51197381360215,0,-6240924319925.656,30904610.763109278,69.85743978797554,0,972587975.9671918,26652908.44560323,999240884.4127951,4.084897318751998e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6541704461164125,173,10.112194495133735,173,10.113764504204415,173,71.16614425971856,71.16614425971856,0,-6240924319925.656,30904610.763109278,70.51197381360215,0,972587975.9671918,26652908.44560323,999240884.4127951,4.0826282465445204e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6538070685661405,174,10.108880358047486,174,10.110449495012045,174,71.8199513282847,71.8199513282847,0,-6240924319925.656,30904610.763109278,71.16614425971856,0,972587975.9671918,26652908.44560323,999240884.4127951,4.0803604347537125e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6534438928640363,175,10.105568061892788,175,10.107136327235661,175,72.47339522114873,72.47339522114873,0,-6240924319925.656,30904610.763109278,71.8199513282847,0,972587975.9671918,26652908.44560323,999240884.4127951,4.078093882682037e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6530809188990775,176,10.10225760564704,176,10.103824999852398,176,73.12647614004781,73.12647614004781,0,-6240924319925.656,30904610.763109278,72.47339522114873,0,972587975.9671918,26652908.44560323,999240884.4127951,4.075828589636655e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15682746476073.553,17884962976940.438,1,169608.75979592907,1000,625,500,15943706500490.613,6272067288551.934,3600,10000000000000,10539,0.6527181465587617,177,10.098948988288214,177,10.100515511839955,177,73.77919428660658,73.77919428660658,0,-6240924319925.656,30904610.763109278,73.12647614004781,0,972587975.9671918,26652908.44560323,999240884.4127951,4.073564554915419e-05,998815714.1810445,235.02136551246775,4251702.317506048,4.145919090521583,4.1459190905210646
-15833807156529.742,18036023657396.625,1,170229.16702742738,1000,625,500,16094767180946.803,6213199537199.974,3600,10000000000000,10539,0.6613183050966734,178,10.095599181717075,178,10.097186345649307,178,74.44051259170325,74.44051259170325,0,-6391985000381.846,30966651.48625911,73.77919428660658,0,972587355.5599604,26652908.445603233,999240264.0055636,4.2271366866558666e-05,998808889.701498,231.6411187657657,4313743.040655878,4.068459592261734,4.068459592262241
-15833807156529.742,18036023657396.625,1,170229.16702742738,1000,625,500,16094767180946.803,6213199537199.974,3600,10000000000000,10539,0.6609509570654204,179,10.092251235891114,179,10.09383751818807,179,75.10146354876868,75.10146354876868,0,-6391985000381.846,30966651.48625911,74.44051259170325,0,972587355.5599604,26652908.445603233,999240264.0055636,4.2247886035502154e-05,998808889.701498,231.6411187657657,4313743.040655878,4.068459592261734,4.068459592262241
-15833807156529.742,18036023657396.625,1,170229.16702742738,1000,625,500,16094767180946.803,6213199537199.974,3600,10000000000000,10539,0.6605838130887184,180,10.088905149776725,180,10.090490550928138,180,75.7620473618574,75.7620473618574,0,-6391985000381.846,30966651.48625911,75.10146354876868,0,972587355.5599604,26652908.445603233,999240264.0055636,4.2224418247581474e-05,998808889.701498,231.6411187657657,4313743.040655878,4.068459592261734,4.068459592262241
-15833807156529.742,18036023657396.625,1,170229.16702742738,1000,625,500,16094767180946.803,6213199537199.974,3600,10000000000000,10539,0.6602168730518443,181,10.085560922340882,181,10.087145442836206,181,76.42226423490925,76.42226423490925,0,-6391985000381.846,30966651.48625911,75.7620473618574,0,972587355.5599604,26652908.445603233,999240264.0055636,4.22009634954644e-05,998808889.701498,231.6411187657657,4313743.040655878,4.068459592261734,4.068459592262241
-15996056272291.496,18198272773158.38,1,170882.6829949521,1000,625,500,16257016296708.557,6151190241486.459,3600,10000000000000,10539,0.6691997683409371,182,10.082173668085117,182,10.083779747529135,182,77.09146400325018,77.09146400325018,0,-6554234116143.6,31032003.083011582,76.42226423490925,0,972586702.0439929,26652908.44560323,999239610.4895961,4.386091952175525e-05,998801701.0258553,228.1840638824305,4379094.6374083515,3.9876563307710384,3.9876563307715287
-15996056272291.496,18198272773158.38,1,170882.6829949521,1000,625,500,16257016296708.557,6151190241486.459,3600,10000000000000,10539,0.668828042327263,183,10.078788295375912,183,10.080393482677497,183,77.76029204557744,77.76029204557744,0,-6554234116143.6,31032003.083011582,77.09146400325018,0,972586702.0439929,26652908.44560323,999239610.4895961,4.383655572854883e-05,998801701.0258553,228.1840638824305,4379094.6374083515,3.9876563307710384,3.9876563307715287
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6608774173163153,184,10.075441187928563,184,10.077027293730122,184,78.42116946289376,78.42116946289376,0,-6422337088027.344,31656489.317499645,77.76029204557744,0,971908659.3311596,27330420.89627466,999239080.2274343,4.2443775478702886e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6605103141891592,185,10.072095939727086,185,10.07368116448114,185,79.08167977708291,79.08167977708291,0,-6422337088027.344,31656489.317499645,78.42116946289376,0,971908659.3311596,27330420.89627466,999239080.2274343,4.242019887841593e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6601434149803668,186,10.068752549738711,186,10.070336893934664,186,79.74182319206328,79.74182319206328,0,-6422337088027.344,31656489.317499645,79.08167977708291,0,971908659.3311596,27330420.89627466,999239080.2274343,4.239663537445443e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6597767195766954,187,10.06541101693124,187,10.066994481058224,187,80.40159991163998,80.40159991163998,0,-6422337088027.344,31656489.317499645,79.74182319206328,0,971908659.3311596,27330420.89627466,999239080.2274343,4.237308495954442e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6594102278641619,188,10.062071340273048,188,10.063653924819922,188,81.06101013950413,81.06101013950413,0,-6422337088027.344,31656489.317499645,80.40159991163998,0,971908659.3311596,27330420.89627466,999239080.2274343,4.234954762636538e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171412.94515678578,1000,625,500,16125119268592.3,6201504518157.27,3600,10000000000000,10539,0.6590439397287836,189,10.058733518733089,189,10.060315224188438,189,81.72005407923292,81.72005407923292,0,-6422337088027.344,31656489.317499645,81.06101013950413,0,971908659.3311596,27330420.89627466,999239080.2274343,4.232602336759862e-05,998806473.3853117,230.98087753879915,4326068.421224984,4.053157997049233,4.05315799704873
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.6551503994126998,190,10.05541448542027,190,10.05698684637886,190,82.37520447864563,82.37520447864563,0,-6362034788696.879,31953726.766797386,81.72005407923292,0,971586643.3293285,27652191.5659025,999238834.895231,4.1680896328922814e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.6547864775185985,191,10.05209729575875,191,10.053668783304795,191,83.02999095616423,83.02999095616423,0,-6362034788696.879,31953726.766797386,82.37520447864563,0,971586643.3293285,27652191.5659025,999238834.895231,4.165774349141611e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.6544227577746456,192,10.048781948724422,192,10.05035256334308,192,83.68441371393887,83.68441371393887,0,-6362034788696.879,31953726.766797386,83.02999095616423,0,971586643.3293285,27652191.5659025,999238834.895231,4.163460351477209e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.654059240069819,193,10.045468443293741,193,10.047038185469908,193,84.33847295400868,84.33847295400868,0,-6362034788696.879,31953726.766797386,83.68441371393887,0,971586643.3293285,27652191.5659025,999238834.895231,4.1611476391927946e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.653695924292356,194,10.04215677844374,194,10.043725648662042,194,84.99216887830103,84.99216887830103,0,-6362034788696.879,31953726.766797386,84.33847295400868,0,971586643.3293285,27652191.5659025,999238834.895231,4.158836211577292e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171658.2773600868,1000,625,500,16064816969261.836,6224783026867.869,3600,10000000000000,10539,0.6533328103267936,195,10.038846953152015,195,10.0404149518968,195,85.64550168862782,85.64550168862782,0,-6362034788696.879,31953726.766797386,84.99216887830103,0,971586643.3293285,27652191.5659025,999238834.895231,4.156526067896123e-05,998808681.3751415,232.29818849032117,4301535.200894883,4.083643682071968,4.08364368207146
-15996056272291.496,18198272773158.38,1,171730.22377324387,1000,625,500,16047218079157.773,6231609709964.659,3600,10000000000000,10539,0.6519329260331238,196,10.035543944553991,196,10.03710858357647,196,86.29743461466094,86.29743461466094,0,-6344435898592.816,32042118.31831534,85.64550168862782,0,971490985.1900817,27747777.758736163,999238762.9488178,4.136146659399221e-05,998809328.8928599,232.68735888211398,4294340.559579176,4.092605609854878,4.092605609854368
-15996056272291.496,18198272773158.38,1,171730.22377324387,1000,625,500,16047218079157.773,6231609709964.659,3600,10000000000000,10539,0.6515707913775278,197,10.032242770705883,197,10.03380654060519,197,86.94900540603847,86.94900540603847,0,-6344435898592.816,32042118.31831534,86.29743461466094,0,971490985.1900817,27747777.758736163,999238762.9488178,4.133849119290088e-05,998809328.8928599,232.68735888211398,4294340.559579176,4.092605609854878,4.092605609854368
-15996056272291.496,18198272773158.38,1,171730.22377324387,1000,625,500,16047218079157.773,6231609709964.659,3600,10000000000000,10539,0.651208857880281,198,10.028943430588523,198,10.030506331847436,198,87.60021426391874,87.60021426391874,0,-6344435898592.816,32042118.31831534,86.94900540603847,0,971490985.1900817,27747777.758736163,999238762.9488178,4.13155285541726e-05,998809328.8928599,232.68735888211398,4294340.559579176,4.092605609854878,4.092605609854368
