net_base_asset_amount,total_base_asset_amount,open_interest,total_fees,margin_ratio_initial,margin_ratio_maintenance,margin_ratio_partial,base_asset_reserve,quote_asset_reserve,funding_period,sqrt_k,peg_multiplier,last_funding_rate,last_funding_rate_ts,last_oracle_price_twap,last_oracle_price_twap_ts,last_mark_price_twap,last_mark_price_twap_ts,cumulative_funding_rate_long,cumulative_funding_rate_short,base_spread,user0.base_asset_amount,user0.quote_asset_amount,user0.last_cumulative_funding_rate,user0.market_index,user0.collateral,user0.position0.upnl,user0.total_collateral,user0.position0.ufunding,user0.free_collateral,user0.margin_ratio,user0.total_position_value,oracle_price,mark_price,bid_price,ask_price
32033222839.64453,74244105124.98828,2,788.9639430527178,1000,625,500,9965304795068.715,10034815999755.928,3600,10000000000000.0,10539,-0.23264968753119084,10,10.539585682085157,10,10.539027322835082,10,0.6613491714283866,0.6613491714283866,100000.0,32033222839.64453,35593.183568789435,0.8939988589595774,0,999996985.4908576,-1706.8113604573591,999995278.6794971,7.452519284260307e-08,999991890.0422763,29510.24891456559,33886.372208332075,11.146801380162891,10.612512913178636,10.08852008809044,11.149771379408307
32033222839.64453,74244105124.98828,2,788.9639430527178,1000,625,500,9965304795068.715,10034815999755.928,3600,10000000000000.0,10539,-0.35618116404808237,11,10.539922977286581,11,10.539068142492866,11,0.3051680073803042,0.3051680073803042,100000.0,32033222839.64453,35593.183568789435,0.6613491714283866,0,999996985.4908576,-1706.8113604573591,999995278.6794971,1.1409630599236208e-07,999991890.0422763,29510.24891456559,33886.372208332075,11.146801380162891,10.612512913178636,10.08852008809044,11.149771379408307
32033222839.64453,74244105124.98828,2,788.9639430527178,1000,625,500,9965304795068.715,10034815999755.928,3600,10000000000000.0,10539,-0.47964402149898905,12,10.540260085127809,12,10.539108939476211,12,-0.17447601411868485,-0.17447601411868485,100000.0,32033222839.64453,35593.183568789435,0.3051680073803042,0,999996985.4908576,-1706.8113604573591,999995278.6794971,1.536454382438037e-07,999991890.0422763,29510.24891456559,33886.372208332075,11.146801380162891,10.612512913178636,10.08852008809044,11.149771379408307
32033222839.64453,74244105124.98828,2,788.9639430527178,1000,625,500,9965304795068.715,10034815999755.928,3600,10000000000000.0,10539,-0.6030382980000878,13,10.540597005712915,13,10.539149713797714,13,-0.7775143121187726,-0.7775143121187726,100000.0,32033222839.64453,35593.183568789435,-0.17447601411868485,0,999996985.4908576,-1706.8113604573591,999995278.6794971,1.9317260180676777e-07,999991890.0422763,29510.24891456559,33886.372208332075,11.146801380162891,10.612512913178636,10.08852008809044,11.149771379408307
32033222839.64453,74244105124.98828,2,788.9639430527178,1000,625,500,9965304795068.715,10034815999755.928,3600,10000000000000.0,10539,-0.7263640316468312,14,10.540933739145913,14,10.53919046546996,14,-1.5038783437656038,-1.5038783437656038,100000.0,32033222839.64453,35593.183568789435,-0.7775143121187726,0,999996985.4908576,-1706.8113604573591,999995278.6794971,2.3267780888445556e-07,999991890.0422763,29510.24891456559,33886.372208332075,11.146801380162891,10.612512913178636,10.08852008809044,11.149771379408307
-213919296289.45508,256130178574.79883,2,3228.326839592454,1000,625,500,10200589039892.344,9803355434565.707,3600,10000000000000.0,10539,-0.5508961606951838,15,10.540420421913508,15,10.53909827112784,15,-2.0547745044607875,-2.0547745044607875,100000.0,-213919296289.45508,210049.91744564153,-1.5038783437656038,0,999991168.7576005,-11262.299633416522,999979906.4579672,-1.1784731902447624e-06,999957775.2362592,4518.412583164129,221312.21707905806,9.61683437367952,10.128587919857852,9.62848889131487,10.641347683300653
-220256844664.81055,262467726950.1543,2,3289.3109120059507,1000,625,500,10206613580581.01,9797568920435.951,3600,10000000000000.0,10539,-0.4335286339592533,16,10.539907389817733,16,10.538866921096231,16,-2.488303138420041,-2.488303138420041,100000.0,-220256844664.81055,216148.32468699123,-2.0547745044607875,0,999991107.7735281,-11593.070037079015,999979514.703491,-9.54876489877108e-07,999956740.5640186,4390.855320417523,227741.39472407024,9.61683437367952,10.116634477955483,9.617125650606429,10.628789098401976
-220415376949.22656,262626259234.5703,2,3290.8355138162906,1000,625,500,10206764285276.826,9797424257582.707,3600,10000000000000.0,10539,-0.3176439953023191,17,10.539394642700204,17,10.538632297111478,17,-2.80594713372236,-2.80594713372236,100000.0,-220415376949.22656,216300.78486802522,-2.488303138420041,0,999991106.2489263,-11601.342095346685,999979504.9068309,-7.001362096021903e-07,999956714.6941346,4387.758544559551,227902.1269633719,9.61683437367952,10.116335732334754,9.616841655550722,10.628475228784202
-220419340314.85547,262630222600.19922,2,3290.8736288615382,1000,625,500,10206768052951.242,9797420641011.377,3600,10000000000000.0,10539,-0.20185915991473755,18,10.538882180402622,18,10.538397718418826,18,-3.0078062936370977,-3.0078062936370977,100000.0,-220419340314.85547,216304.59637255,-2.80594713372236,0,999991106.2108113,-11601.548898553796,999979504.6619127,-4.4493662864917395e-07,999956714.0473856,4387.681181094944,227906.1452711038,9.61683437367952,10.116328263750754,9.61683455572806,10.628467382103135
-220419439399.0332,262630321684.37695,2,3290.874581737669,1000,625,500,10206768147143.139,9797420550597.094,3600,10000000000000.0,10539,-0.08613952628966359,19,10.538370002766774,19,10.538163267903679,19,-3.0939458199267613,-3.0939458199267613,100000.0,-220419439399.0332,216304.69166016308,-3.0078062936370977,0,999991106.2098584,-11601.554068635218,999979504.6557897,-1.8986826094865933e-07,999956714.0312169,4387.679247043259,227906.2457287983,9.61683437367952,10.116328077036188,9.616834378232529,10.628467185936145
-299310342715.42773,341521225000.7715,2,4043.880647740695,1000,625,500,10281749685508.225,9725971070949.781,3600,10000000000000.0,10539,0.0456726329289836,20,10.5377784964934,20,10.53788811081243,20,-3.0482731869977777,-3.0482731869977777,100000.0,-299310342715.42773,291605.29826046573,-3.0939458199267613,0,999990353.2037925,-15734.523686915287,999974618.6801056,1.367029141469001e-07,999943884.6979108,3253.644816815535,307339.821947381,9.473510813583848,9.969315753836414,9.477080788490742,10.474012363874383
-301297104118.91406,343507986404.2578,2,4062.7057993907792,1000,625,500,10283638341671.795,9724184833958.598,3600,10000000000000.0,10539,0.1599771974388394,21,10.537187318788984,21,10.537571264062837,21,-2.888295989558938,-2.888295989558938,100000.0,-301297104118.91406,293487.8134254741,-3.0482731869977777,0,999990334.3786408,-15838.281907942903,999974496.0967329,4.820066631338211e-07,999943563.4871995,3232.7518149378197,309326.095333417,9.473510813583848,9.965654232491136,9.473600054761889,10.470165478011001
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,0.2737840050759388,22,10.536596469471009,22,10.537253551083191,22,-2.6145119844829994,-2.6145119844829994,100000.0,-301346782277.7129,293534.876304599,-2.888295989558938,0,999990333.908012,-15840.876136718842,999974493.0318754,8.250392896873916e-07,999943555.4566312,3232.232924335432,309375.75244131783,9.473510813583848,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,0.20242265487283953,23,10.536450174796773,23,10.536935989168468,23,-2.41208932961016,-2.41208932961016,100000.0,-301346782277.7129,293534.876304599,-2.6145119844829994,0,999990333.908012,-15840.876136718842,999974493.0318754,6.099941570604216e-07,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,0.13110094435756872,24,10.536303961386068,24,10.536618603652526,24,-2.2809883852525914,-2.2809883852525914,100000.0,-301346782277.7129,293534.876304599,-2.41208932961016,0,999990333.908012,-15840.876136718842,999974493.0318754,3.950684773572277e-07,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,0.05981885151070306,25,10.536157829193755,25,10.53630139443738,25,-2.221169533741888,-2.221169533741888,100000.0,-301346782277.7129,293534.876304599,-2.2809883852525914,0,999990333.908012,-15840.876136718842,999974493.0318754,1.8026218422298718e-07,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,-0.011423645672377821,26,10.536011778174716,26,10.535984361425102,26,-2.232593179414266,-2.232593179414266,100000.0,-301346782277.7129,293534.876304599,-2.221169533741888,0,999990333.908012,-15840.876136718842,999974493.0318754,-3.442478865251821e-08,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,-0.08262656918741247,27,10.535865808283864,27,10.535667504517814,27,-2.315219748601679,-2.315219748601679,100000.0,-301346782277.7129,293534.876304599,-2.232593179414266,0,999990333.908012,-15840.876136718842,999974493.0318754,-2.489925075527361e-07,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-301346782277.7129,343557664563.05664,2,4063.1764281820283,1000,625,500,10283685566965.941,9724140178033.818,3600,10000000000000.0,10539,-0.15378994101607665,28,10.535719919476131,28,10.535350823617692,28,-2.4690096896177556,-2.4690096896177556,100000.0,-301346782277.7129,293534.876304599,-2.315219748601679,0,999990333.908012,-15840.876136718842,999974493.0318754,-4.6344103871874e-07,999943555.4566312,3232.232924335432,309375.75244131783,10.27322947709633,9.965562703074216,9.473513044609925,10.47006931491735
-807197495423.7734,849408377709.1172,2,8636.045454853045,1000,625,500,10763984024600.996,9290240469648.676,3600,10000000000000.0,10539,0.05564303085255536,29,10.534659246818684,29,10.53479279009273,29,-2.4133666587652,-2.4133666587652,100000.0,-807197495423.7734,750821.7789717007,-2.4690096896177556,0,999985761.0389854,-42935.12683653401,999942825.9121488,4.491491514197056e-07,999863450.221568,1259.7595291394252,793756.9058082347,8.626243931072732,9.096059979823014,8.646942018319253,9.556548016301555
-820434405867.2148,862645288152.5586,2,8750.367180519825,1000,625,500,10776566985417.895,9279392976939.047,3600,10000000000000.0,10539,0.161893657955788,30,10.533599163341982,30,10.533987708121076,30,-2.251473000809412,-2.251473000809412,100000.0,-820434405867.2148,762253.9515383786,-2.4133666587652,0,999985646.7172596,-43630.365367657156,999942016.351892,1.3282312707862714e-06,999861427.9202014,1240.8009380191015,805884.3169060358,8.626243931072732,9.07483085441688,8.626761080980048,9.534244166421734
-820765715472.8125,862976597758.1562,2,8753.22522366149,1000,625,500,10776881936375.7,9279121789621.307,3600,10000000000000.0,10539,0.2655674828659175,31,10.532539668718748,31,10.533177030677626,31,-1.9859055179434943,-1.9859055179434943,100000.0,-820765715472.8125,762539.755852545,-2.251473000809412,0,999985643.8592165,-43647.75803448423,999941996.101182,2.1796868508075875e-06,999861377.3497933,1240.3342632782371,806187.5138870293,8.626243931072732,9.0743004440584,8.626256859633015,9.533686904038857
-820773998455.0195,862984880740.3633,2,8753.29667474003,1000,625,500,10776889810385.512,9279115009938.363,3600,10000000000000.0,10539,0.369120811440915,32,10.531480762621888,32,10.532366652569346,32,-1.6167847065025793,-1.6167847065025793,100000.0,-820773998455.0195,762546.9009603991,-1.9859055179434943,0,999985643.7877654,-43648.19285847852,999941995.5949069,3.0296476431932115e-06,999861376.085525,1240.3226008958536,806195.0938188776,8.626243931072732,9.074287183998049,8.626244254288146,9.533672972687949
-820774205529.7266,862985087815.0703,2,8753.298461017,1000,625,500,10776890007235.906,9279114840446.29,3600,10000000000000.0,10539,0.472615045707947,33,10.530422444724486,33,10.531556720834185,33,-1.1441696607946323,-1.1441696607946323,100000.0,-820774205529.7266,762547.0795880961,-1.6167847065025793,0,999985643.7859792,-43648.203729080386,999941995.5822501,3.879102386623356e-06,999861376.0539184,1240.3223093390998,806195.2833171765,8.626243931072732,9.074286852496662,8.626243939154643,9.533672624404304
-820774210706.5957,862985092991.9395,2,8753.298505673934,1000,625,500,10776890012157.166,9279114836208.986,3600,10000000000000.0,10539,0.576051751847532,34,10.529364714699813,34,10.530747238904247,34,-0.5681179089471003,-0.5681179089471003,100000.0,-820774210706.5957,762547.0840537895,-1.1441696607946323,0,999985643.7859344,-43648.20400084858,999941995.5819336,4.728084219488098e-06,999861376.0531281,1240.3223020501762,806195.2880546381,8.626243931072732,9.074286844209126,8.626243931276301,9.533672615697213
-1269767702982.4922,1311978585267.836,2,12475.236827802511,1000,625,500,11203281438998.994,8925956251701.104,3600,10000000000000.0,10539,0.7538363015043478,35,10.527940782409956,35,10.529749989533567,35,0.18571839255724742,0.18571839255724742,100000.0,-1269767702982.4922,1134740.9162666472,-0.5681179089471003,0,999981921.8476123,-67733.65020540333,999914188.1974069,9.57196988985993e-06,999793940.7407597,831.5470581062375,1202474.5664720505,7.9659305604354,8.396705326817452,7.982118001305839,8.821788533987585
-1281436654907.795,1323647537193.1387,2,12568.285285855727,1000,625,500,11214373954804.418,8917127287088.406,3600,10000000000000.0,10539,0.8511984829081184,36,10.526517641083721,36,10.5285605174427,36,1.0369168754653657,1.0369168754653657,100000.0,-1281436654907.795,1144045.7620719688,0.18571839255724742,0,999981828.7991542,-68349.35140532092,999913479.4477489,1.090756936600369e-05,999792239.9364011,824.7422546762674,1212395.1134772897,7.9659305604354,8.38010261271546,7.9663350462126346,8.804345307484182
-1281728667545.4844,1323939549830.8281,2,12570.611497307056,1000,625,500,11214651549141.93,8916906562973.09,3600,10000000000000.0,10539,0.9465374891785375,37,10.525095290281747,37,10.527366980255776,37,1.9834543646439031,1.9834543646439031,100000.0,-1281728667545.4844,1144278.3832171017,1.0369168754653657,0,999981826.4729427,-68364.75275245821,999913461.7201903,1.213204234786655e-05,999792197.4065933,824.5735551215707,1212643.13596956,7.9659305604354,8.379687755377807,7.965940672456028,8.80390944799381
-2019332398601.2988,2061543280886.6426,2,18092.233197772992,1000,625,500,11914713771105.66,8392983828324.078,3600,10000000000000.0,10539,1.1466681267450578,38,10.52315649104704,38,10.525908494551228,38,3.1301224913889607,3.1301224913889607,100000.0,-2019332398601.2988,1696440.553263695,1.9834543646439031,0,999976304.8512422,-108618.05650379788,999867686.7947384,2.3155040987797555e-05,999687180.9337617,553.9253303933051,1805058.6097674929,7.034771900671718,7.423901091205076,7.057345974826825,7.799736083947333
-2038923594309.6973,2081134476595.041,2,18230.273740284643,1000,625,500,11933336905120.645,8379885759957.853,3600,10000000000000.0,10539,1.2334150812461548,39,10.521218768773421,39,10.524178964968412,39,4.363537572635115,4.363537572635115,100000.0,-2038923594309.6973,1710244.60751486,3.1301224913889607,0,999976166.8106997,-109660.08562255627,999866506.7250772,2.5148391107301968e-05,999684516.2557634,549.4059719145852,1819904.6931374164,7.034771900671718,7.40074773103064,7.035335811811001,7.775410584914065
-2039414139746.3164,2081625022031.6602,2,18233.72475384743,1000,625,500,11933803229409.082,8379558308248.697,3600,10000000000000.0,10539,1.3173678659628152,40,10.519282122862663,40,10.522443805740973,40,5.6809054385979305,5.6809054385979305,100000.0,-2039414139746.3164,1710589.7088711387,4.363537572635115,0,999976163.3596861,-109686.16006908729,999866477.199617,2.6866586530919956e-05,999684449.612723,549.2939253113016,1820275.868940226,7.034771900671718,7.400169360342798,7.034785998175871,7.774802934210152
-2039426403861.463,2081637286146.8066,2,18233.811029186494,1000,625,500,11933814887983.25,8379550121955.969,3600,10000000000000.0,10539,1.401205420773118,41,10.517346552716864,41,10.52070944572672,41,7.082110859371048,7.082110859371048,100000.0,-2039426403861.463,1710598.3364050454,5.6809054385979305,0,999976163.2734108,-109686.81194509775,999866476.4614657,2.8576553323585073e-05,999684447.9466307,549.2911247271986,1820285.148350143,7.034771900671718,7.400154901365176,7.034772253110269,7.774787743246788
-2039426710464.6406,2081637592749.9844,2,18233.813186069972,1000,625,500,11933815179447.896,8379549917298.65,3600,10000000000000.0,10539,1.4849946907665352,42,10.515412057738466,42,10.518976044996306,42,8.567105550137583,8.567105550137583,100000.0,-2039426710464.6406,1710598.5520933932,7.082110859371048,0,999976163.271254,-109686.82824200648,999866476.4430119,3.028537837247451e-05,999684447.9049784,549.2910547129593,1820285.3803353996,7.034771900671718,7.400154539890916,7.034771909483802,7.774787363472893
-2039426718129.7207,2081637600415.0645,2,18233.813239992065,1000,625,500,11933815186734.514,8379549912182.217,3600,10000000000000.0,10539,1.56873737475971,43,10.513478637330232,43,10.517243607029656,43,10.135842924897293,10.135842924897293,100000.0,-2039426718129.7207,1710598.5574856026,8.567105550137583,0,999976163.2712001,-109686.82864942914,999866476.4425507,3.199324915813629e-05,999684447.9039371,549.2910529626034,1820285.3861350317,7.034771900671718,7.400154530854058,7.034771900893138,7.774787353978546
-2039426718321.3457,2081637600606.6895,2,18233.81324134011,1000,625,500,11933815186916.68,8379549912054.307,3600,10000000000000.0,10539,1.652433540428877,44,10.511546290895266,44,10.515512131392295,44,11.78827646532617,11.78827646532617,100000.0,-2039426718321.3457,1710598.557620407,10.135842924897293,0,999976163.2711987,-109686.82865961222,999866476.4425391,3.370017112600987e-05,999684447.9039111,549.2910529188455,1820285.3862800193,7.034771900671718,7.4001545306281376,7.034771900678374,7.7747873537411865
-2039426718326.1367,2081637600611.4805,2,18233.813241373817,1000,625,500,11933815186921.234,8379549912051.108,3600,10000000000000.0,10539,1.7360832146591971,45,10.509615017836996,45,10.513781617552178,45,13.524359679985368,13.524359679985368,100000.0,-2039426718326.1367,1710598.5576237778,11.78827646532617,0,999976163.2711987,-109686.8286598674,999866476.4425389,3.540614493213498e-05,999684447.9039105,549.2910529177511,1820285.3862836452,7.034771900671718,7.400154530622489,7.034771900673004,7.774787353735252
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.6135944821430808,46,10.508259074949132,46,10.512131701706275,46,15.137954162128448,15.137954162128448,100000.0,-1825494600528.8691,1531159.910064153,13.524359679985368,0,999984466.4037809,-131244.84026601794,999853221.563515,2.9456080145953697e-05,999686981.0884819,601.4499305087608,1662404.7503301708,8.068578786872312,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.560524687963157,47,10.506817057711721,47,10.510562316962833,47,16.698478850091604,16.698478850091604,100000.0,-1825494600528.8691,1531159.910064153,15.137954162128448,0,999984466.4037809,-131244.84026601794,999853221.563515,2.8487293918687393e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.5074843729083003,48,10.50537584148373,48,10.50899380397871,48,18.205963222999905,18.205963222999905,100000.0,-1825494600528.8691,1531159.910064153,16.698478850091604,0,999984466.4037809,-131244.84026601794,999853221.563515,2.7519045831257523e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.4544735206019805,49,10.503935425820217,49,10.507426162269661,49,19.660436743601885,19.660436743601885,100000.0,-1825494600528.8691,1531159.910064153,18.205963222999905,0,999984466.4037809,-131244.84026601794,999853221.563515,2.6551335584711285e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.4014921146795107,50,10.502495810276482,50,10.505859391351713,50,21.061928858281394,21.061928858281394,100000.0,-1825494600528.8691,1531159.910064153,19.660436743601885,0,999984466.4037809,-131244.84026601794,999853221.563515,2.5584162880312314e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.3485401387828648,51,10.501056994408081,51,10.50429349074116,51,22.41046899706426,22.41046899706426,100000.0,-1825494600528.8691,1531159.910064153,21.061928858281394,0,999984466.4037809,-131244.84026601794,999853221.563515,2.4617527419445738e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.2956175765636384,52,10.499618977770812,52,10.502728459954564,52,23.7060865736279,23.7060865736279,100000.0,-1825494600528.8691,1531159.910064153,22.41046899706426,0,999984466.4037809,-131244.84026601794,999853221.563515,2.3651428903672226e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.2427244116845297,53,10.498181759920714,53,10.501164298508757,53,24.94881098531243,24.94881098531243,100000.0,-1825494600528.8691,1531159.910064153,23.7060865736279,0,999984466.4037809,-131244.84026601794,999853221.563515,2.2685867034755265e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2039426718326.1367,2081637600611.4805,2,19928.224280754213,1000,625,500,11709155956878.438,8540325226538.289,3600,10000000000000.0,10539,1.1898606278163786,54,10.49674534041408,54,10.49960100592084,54,26.13867161312881,26.13867161312881,100000.0,-1825494600528.8691,1531159.910064153,24.94881098531243,0,999984466.4037809,-131244.84026601794,999853221.563515,2.1720841514606914e-05,999686981.0884819,601.4499305087608,1662404.7503301708,7.912267493224883,7.686846762820128,7.307308703905884,8.075993380187896
-2647029944454.09,2689240826739.4336,2,24154.35188425088,1000,625,500,12286029115567.312,8139326307903.062,3600,10000000000000.0,10539,1.354430096874489,55,10.494592142987441,55,10.49784277521994,55,27.493101710003298,27.493101710003298,100000.0,-2433097826656.8223,1953772.6704138191,26.13867161312881,0,999980240.2761774,-164501.5750412196,999815738.7011362,3.295460925063905e-05,999603911.2765907,471.99541836772886,2118274.2454550387,6.620451598332108,6.981943405156046,6.637209949526468,7.335404290042071
-2662968392439.6074,2705179274724.951,2,24260.005074338296,1000,625,500,12301180123589.645,8129301334937.181,3600,10000000000000.0,10539,1.4353553878065917,56,10.492440141615454,56,10.49588499454619,56,28.92845709780989,28.92845709780989,100000.0,-2449036274642.34,1964337.989422561,27.493101710003298,0,999980134.6229873,-165356.48555454216,999814778.1374327,3.515237411741666e-05,999601808.689935,469.4639488831758,2129694.474977103,6.620451598332108,6.964755081067942,6.620870298940213,7.3173458070470065
-2663367345017.6055,2705578227302.949,2,24262.646404090476,1000,625,500,12301559377584.29,8129050710613.034,3600,10000000000000.0,10539,1.5141971864141013,57,10.490289335633733,57,10.493923408881127,57,30.44265428422399,30.44265428422399,100000.0,-2449435227220.338,1964602.1223977788,28.92845709780989,0,999980131.9816575,-165377.87373200315,999814754.1079255,3.7089279293606204e-05,999601756.1083126,469.40100654682664,2129979.996129782,6.620451598332108,6.96432564437815,6.620462065686977,7.316894630124794
-2663377319139.5547,2705588201424.8984,2,24262.712437334278,1000,625,500,12301568859233.781,8129044445004.931,3600,10000000000000.0,10539,1.5929442580279545,58,10.488139724378268,58,10.491962790597535,58,32.03559854225195,32.03559854225195,100000.0,-2449445201342.287,1964608.725722159,30.44265428422399,0,999980131.9156243,-165378.40844608448,999814753.5071782,3.9018296688323253e-05,999601754.7937614,469.3994332024941,2129987.1341682435,6.620451598332108,6.964314908630537,6.620451860016904,7.316883350879958
-2663377568492.797,2705588450778.1406,2,24262.71408816538,1000,625,500,12301569096275.205,8129044288364.728,3600,10000000000000.0,10539,1.6716463140631355,59,10.485991307185413,59,10.490003258339165,59,33.707244856315086,33.707244856315086,100000.0,-2449445450695.5293,1964608.8908052691,32.03559854225195,0,999980131.9139735,-165378.42181394575,999814753.4921595,4.094606459153906e-05,999601754.7608975,469.3993938690187,2129987.312619215,6.620451598332108,6.964314640236952,6.620451604875253,7.316883068898947
-2663377574726.629,2705588457011.9727,2,24262.714129436154,1000,625,500,12301569102201.242,8129044284448.723,3600,10000000000000.0,10539,1.7503046209754736,60,10.483844083391892,60,10.488044814482233,60,35.457549477290556,35.457549477290556,100000.0,-2449445456929.3613,1964608.8949323467,33.707244856315086,0,999980131.9139322,-165378.42214814085,999814753.4917841,4.287275702090833e-05,999601754.760076,469.3993928856823,2129987.3170804875,6.620451598332108,6.964314633527112,6.620451598496712,7.316883061849422
-2663377574882.4766,2705588457167.8203,2,24262.714130467924,1000,625,500,12301569102349.393,8129044284350.822,3600,10000000000000.0,10539,1.8289192341007048,61,10.4816980523348,61,10.486087458496641,61,37.28646871139126,37.28646871139126,100000.0,-2449445457085.209,1964608.895035524,35.457549477290556,0,999980131.9139311,-165378.4221564983,999814753.4917747,4.479837909343726e-05,999601754.7600554,469.39939286109825,2129987.317192022,6.620451598332108,6.964314633359366,6.620451598337247,7.316883061673184
-2663377574886.373,2705588457171.717,2,24262.714130493718,1000,625,500,12301569102353.096,8129044284348.375,3600,10000000000000.0,10539,1.9074901784876808,62,10.479553213351592,62,10.484131189779962,62,39.19395888987894,39.19395888987894,100000.0,-2449445457089.1055,1964608.895038103,37.28646871139126,0,999980131.9139311,-165378.42215670808,999814753.4917744,4.672293152138745e-05,999601754.760055,469.39939286048354,2129987.317194811,6.620451598332108,6.9643146333551735,6.620451598333262,7.316883061668778
-2663377574886.373,2705588457171.717,2,25563.03822411762,1000,625,500,12117648213949.295,8252426397795.941,3600,10000000000000.0,10539,1.7989582842411107,63,10.47791767790449,63,10.482235177786668,63,40.99291717412005,40.99291717412005,100000.0,-2274323047819.617,1824149.7384663124,39.19395888987894,0,999989258.337047,-185366.87407531752,999803891.4629717,4.0914122879155895e-05,999602939.8017175,497.53452408558246,2009516.61254163,7.535180467910447,7.177326843525032,6.822946330625983,7.540679014978486
-2663377574886.373,2705588457171.717,2,25563.03822411762,1000,625,500,12117648213949.295,8252426397795.941,3600,10000000000000.0,10539,1.7151340197233782,64,10.476283050961992,64,10.480399372609329,64,42.70805119384343,42.70805119384343,100000.0,-2274323047819.617,1824149.7384663124,40.99291717412005,0,999989258.337047,-185366.87407531752,999803891.4629717,3.9007688311563875e-05,999602939.8017175,497.53452408558246,2009516.61254163,7.535180467910447,7.177326843525032,6.822946330625983,7.540679014978486
-2663377574886.373,2705588457171.717,2,25563.03822411762,1000,625,500,12117648213949.295,8252426397795.941,3600,10000000000000.0,10539,1.6313563177727808,65,10.474649332019444,65,10.478564587182099,65,44.339407511616216,44.339407511616216,100000.0,-2274323047819.617,1824149.7384663124,42.70805119384343,0,999989258.337047,-185366.87407531752,999803891.4629717,3.710231272716786e-05,999602939.8017175,497.53452408558246,2009516.61254163,7.535180467910447,7.177326843525032,6.822946330625983,7.540679014978486
-3415676544849.1875,3457887427134.5312,2,30402.968639043986,1000,625,500,12831721835263.336,7793186392584.217,3600,10000000000000.0,10539,1.7977079745246094,66,10.472200600551426,66,10.476515099690285,66,46.13711548614083,46.13711548614083,100000.0,-3026622017782.4316,2308142.779958949,44.339407511616216,0,999984418.4066321,-227107.3127151248,999757311.0939169,5.4409825372392516e-05,999503786.0846494,394.3426780588007,2535250.0926740738,6.066320421681955,6.400730349822107,6.08469428879964,6.72476732378185
